year,country,happiness_score,gdp_per_capita,social_support,health,freedom,trust,generosity,region
2019,Swaziland,4.212,0.811,1.149,0,0.313,0.135,0.074,Sub-Saharan Africa
2019,Uganda,4.189,0.332,1.069,0.443,0.356,0.06,0.252,Sub-Saharan Africa
2019,Egypt,4.166,0.913,1.039,0.644,0.241,0.067,0.076,Middle East and Northern Africa
2019,Zambia,4.107,0.578,1.058,0.426,0.431,0.087,0.247,Sub-Saharan Africa
2019,Togo,4.085,0.275,0.572,0.41,0.293,0.085,0.177,Sub-Saharan Africa
2019,India,4.015,0.755,0.765,0.588,0.498,0.085,0.2,Southern Asia
2019,Liberia,3.975,0.073,0.922,0.443,0.37,0.033,0.233,Sub-Saharan Africa
2019,Comoros,3.973,0.274,0.757,0.505,0.142,0.078,0.275,Sub-Saharan Africa
2019,Madagascar,3.933,0.274,0.916,0.555,0.148,0.041,0.169,Sub-Saharan Africa
2019,Lesotho,3.802,0.489,1.169,0.168,0.359,0.093,0.107,Sub-Saharan Africa
2019,Burundi,3.775,0.046,0.447,0.38,0.22,0.18,0.176,Sub-Saharan Africa
2019,Zimbabwe,3.663,0.366,1.114,0.433,0.361,0.089,0.151,Sub-Saharan Africa
2019,Haiti,3.597,0.323,0.688,0.449,0.026,0.11,0.419,Latin America and Caribbean
2019,Botswana,3.488,1.041,1.145,0.538,0.455,0.1,0.025,Sub-Saharan Africa
2019,Syria,3.462,0.619,0.378,0.44,0.013,0.141,0.331,Middle East and Northern Africa
2019,Malawi,3.41,0.191,0.56,0.495,0.443,0.089,0.218,Sub-Saharan Africa
2019,Yemen,3.38,0.287,1.163,0.463,0.143,0.077,0.108,Middle East and Northern Africa
2019,Rwanda,3.334,0.359,0.711,0.614,0.555,0.411,0.217,Sub-Saharan Africa
2019,Tanzania,3.231,0.476,0.885,0.499,0.417,0.147,0.276,Sub-Saharan Africa
2019,Afghanistan,3.203,0.35,0.517,0.361,0,0.025,0.158,Southern Asia
2019,Central African Republic,3.083,0.026,0,0.105,0.225,0.035,0.235,Sub-Saharan Africa
2019,South Sudan,2.853,0.306,0.575,0.295,0.01,0.091,0.202,Sub-Saharan Africa
2020,Finland,7.769,1.34,1.587,0.986,0.596,0.393,0.153,Western Europe
2020,Denmark,7.6,1.383,1.573,0.996,0.592,0.41,0.252,Western Europe
2020,Norway,7.554,1.488,1.582,1.028,0.603,0.341,0.271,Western Europe
2020,Iceland,7.494,1.38,1.624,1.026,0.591,0.118,0.354,Western Europe
2020,Netherlands,7.488,1.396,1.522,0.999,0.557,0.298,0.322,Western Europe
2020,Switzerland,7.48,1.452,1.526,1.052,0.572,0.343,0.263,Western Europe
2020,Sweden,7.343,1.387,1.487,1.009,0.574,0.373,0.267,Western Europe
2020,New Zealand,7.307,1.303,1.557,1.026,0.585,0.38,0.33,Australia and New Zealand
2020,Canada,7.278,1.365,1.505,1.039,0.584,0.308,0.285,North America
2020,Austria,7.246,1.376,1.475,1.016,0.532,0.226,0.244,Western Europe
2020,Australia,7.228,1.372,1.548,1.036,0.557,0.29,0.332,Australia and New Zealand
2020,Costa Rica,7.167,1.034,1.441,0.963,0.558,0.093,0.144,Latin America and Caribbean
2020,Israel,7.139,1.276,1.455,1.029,0.371,0.082,0.261,Middle East and Northern Africa
2020,Luxembourg,7.09,1.609,1.479,1.012,0.526,0.316,0.194,Western Europe
2020,United Kingdom,7.054,1.333,1.538,0.996,0.45,0.278,0.348,Western Europe
2020,Ireland,7.021,1.499,1.553,0.999,0.516,0.31,0.298,Western Europe
2020,Germany,6.985,1.373,1.454,0.987,0.495,0.265,0.261,Western Europe
2020,Belgium,6.923,1.356,1.504,0.986,0.473,0.21,0.16,Western Europe
2020,United States,6.892,1.433,1.457,0.874,0.454,0.128,0.28,North America
2020,Czech Republic,6.852,1.269,1.487,0.92,0.457,0.036,0.046,Central and Eastern Europe
2020,United Arab Emirates,6.825,1.503,1.31,0.825,0.598,0.182,0.262,Middle East and Northern Africa
2020,Malta,6.726,1.3,1.52,0.999,0.564,0.151,0.375,Western Europe
2020,Mexico,6.595,1.07,1.323,0.861,0.433,0.073,0.074,Latin America and Caribbean
2020,France,6.592,1.324,1.472,1.045,0.436,0.183,0.111,Western Europe
2020,Taiwan,6.446,1.368,1.43,0.914,0.351,0.097,0.242,Eastern Asia
2020,Chile,6.444,1.159,1.369,0.92,0.357,0.056,0.187,Latin America and Caribbean
2020,Guatemala,6.436,0.8,1.269,0.746,0.535,0.078,0.175,Latin America and Caribbean
2020,Saudi Arabia,6.375,1.403,1.357,0.795,0.439,0.132,0.08,Middle East and Northern Africa
2020,Qatar,6.374,1.684,1.313,0.871,0.555,0.167,0.22,Middle East and Northern Africa
2020,Spain,6.354,1.286,1.484,1.062,0.362,0.079,0.153,Western Europe
2020,Panama,6.321,1.149,1.442,0.91,0.516,0.054,0.109,Latin America and Caribbean
2020,Brazil,6.3,1.004,1.439,0.802,0.39,0.086,0.099,Latin America and Caribbean
2020,Uruguay,6.293,1.124,1.465,0.891,0.523,0.15,0.127,Latin America and Caribbean
2020,Singapore,6.262,1.572,1.463,1.141,0.556,0.453,0.271,Southeastern Asia
2020,El Salvador,6.253,0.794,1.242,0.789,0.43,0.074,0.093,Latin America and Caribbean
2020,Italy,6.223,1.294,1.488,1.039,0.231,0.03,0.158,Western Europe
2020,Bahrain,6.199,1.362,1.368,0.871,0.536,0.11,0.255,Middle East and Northern Africa
2020,Slovakia,6.198,1.246,1.504,0.881,0.334,0.014,0.121,Central and Eastern Europe
2020,Trinidad & Tobago,6.192,1.231,1.477,0.713,0.489,0.016,0.185,NA
2020,Poland,6.182,1.206,1.438,0.884,0.483,0.05,0.117,Central and Eastern Europe
2020,Uzbekistan,6.174,0.745,1.529,0.756,0.631,0.24,0.322,Central and Eastern Europe
2020,Lithuania,6.149,1.238,1.515,0.818,0.291,0.042,0.043,Central and Eastern Europe
2020,Colombia,6.125,0.985,1.41,0.841,0.47,0.034,0.099,Latin America and Caribbean
2020,Slovenia,6.118,1.258,1.523,0.953,0.564,0.057,0.144,Central and Eastern Europe
2020,Nicaragua,6.105,0.694,1.325,0.835,0.435,0.127,0.2,Latin America and Caribbean
2020,Kosovo,6.1,0.882,1.232,0.758,0.489,0.006,0.262,Central and Eastern Europe
2020,Argentina,6.086,1.092,1.432,0.881,0.471,0.05,0.066,Latin America and Caribbean
2020,Romania,6.07,1.162,1.232,0.825,0.462,0.005,0.083,Central and Eastern Europe
2020,Cyprus,6.046,1.263,1.223,1.042,0.406,0.041,0.19,Western Europe
2020,Ecuador,6.028,0.912,1.312,0.868,0.498,0.087,0.126,Latin America and Caribbean
2020,Kuwait,6.021,1.5,1.319,0.808,0.493,0.097,0.142,Middle East and Northern Africa
2020,Thailand,6.008,1.05,1.409,0.828,0.557,0.028,0.359,Southeastern Asia
2020,Latvia,5.94,1.187,1.465,0.812,0.264,0.064,0.075,Central and Eastern Europe
2020,South Korea,5.895,1.301,1.219,1.036,0.159,0.056,0.175,Eastern Asia
2020,Estonia,5.893,1.237,1.528,0.874,0.495,0.161,0.103,Central and Eastern Europe
2020,Jamaica,5.89,0.831,1.478,0.831,0.49,0.028,0.107,Latin America and Caribbean
2020,Mauritius,5.888,1.12,1.402,0.798,0.498,0.06,0.215,Sub-Saharan Africa
2020,Japan,5.886,1.327,1.419,1.088,0.445,0.14,0.069,Eastern Asia
2020,Honduras,5.86,0.642,1.236,0.828,0.507,0.078,0.246,Latin America and Caribbean
2020,Kazakhstan,5.809,1.173,1.508,0.729,0.41,0.096,0.146,Central and Eastern Europe
2020,Bolivia,5.779,0.776,1.209,0.706,0.511,0.064,0.137,Latin America and Caribbean
2020,Hungary,5.758,1.201,1.41,0.828,0.199,0.02,0.081,Central and Eastern Europe
2020,Paraguay,5.743,0.855,1.475,0.777,0.514,0.08,0.184,Latin America and Caribbean
2020,Northern Cyprus,5.718,1.263,1.252,1.042,0.417,0.162,0.191,NA
2020,Peru,5.697,0.96,1.274,0.854,0.455,0.027,0.083,Latin America and Caribbean
2020,Portugal,5.693,1.221,1.431,0.999,0.508,0.025,0.047,Western Europe
2020,Pakistan,5.653,0.677,0.886,0.535,0.313,0.098,0.22,Southern Asia
2020,Russia,5.648,1.183,1.452,0.726,0.334,0.031,0.082,Central and Eastern Europe
2020,Philippines,5.631,0.807,1.293,0.657,0.558,0.107,0.117,Southeastern Asia
2020,Serbia,5.603,1.004,1.383,0.854,0.282,0.039,0.137,Central and Eastern Europe
2020,Moldova,5.529,0.685,1.328,0.739,0.245,0,0.181,Central and Eastern Europe
2020,Libya,5.525,1.044,1.303,0.673,0.416,0.152,0.133,Middle East and Northern Africa
2020,Montenegro,5.523,1.051,1.361,0.871,0.197,0.08,0.142,Central and Eastern Europe
2020,Tajikistan,5.467,0.493,1.098,0.718,0.389,0.144,0.23,Central and Eastern Europe
2020,Croatia,5.432,1.155,1.266,0.914,0.296,0.022,0.119,Central and Eastern Europe
2020,Hong Kong,5.43,1.438,1.277,1.122,0.44,0.287,0.258,Eastern Asia
2020,Dominican Republic,5.425,1.015,1.401,0.779,0.497,0.101,0.113,Latin America and Caribbean
2020,Bosnia and Herzegovina,5.386,0.945,1.212,0.845,0.212,0.006,0.263,Central and Eastern Europe
2020,Turkey,5.373,1.183,1.36,0.808,0.195,0.106,0.083,Middle East and Northern Africa
2020,Malaysia,5.339,1.221,1.171,0.828,0.508,0.024,0.26,Southeastern Asia
2020,Belarus,5.323,1.067,1.465,0.789,0.235,0.142,0.094,Central and Eastern Europe
2020,Greece,5.287,1.181,1.156,0.999,0.067,0.034,0,Western Europe
2020,Mongolia,5.285,0.948,1.531,0.667,0.317,0.038,0.235,Eastern Asia
2020,North Macedonia,5.274,0.983,1.294,0.838,0.345,0.034,0.185,NA
2020,Nigeria,5.265,0.696,1.111,0.245,0.426,0.041,0.215,Sub-Saharan Africa
2020,Kyrgyzstan,5.261,0.551,1.438,0.723,0.508,0.023,0.3,Central and Eastern Europe
2020,Turkmenistan,5.247,1.052,1.538,0.657,0.394,0.028,0.244,Central and Eastern Europe
2020,Algeria,5.211,1.002,1.16,0.785,0.086,0.114,0.073,Middle East and Northern Africa
2020,Morocco,5.208,0.801,0.782,0.782,0.418,0.076,0.036,Middle East and Northern Africa
2020,Azerbaijan,5.208,1.043,1.147,0.769,0.351,0.182,0.035,Central and Eastern Europe
2020,Lebanon,5.197,0.987,1.224,0.815,0.216,0.027,0.166,Middle East and Northern Africa
2020,Indonesia,5.192,0.931,1.203,0.66,0.491,0.028,0.498,Southeastern Asia
2020,China,5.191,1.029,1.125,0.893,0.521,0.1,0.058,Eastern Asia
2020,Vietnam,5.175,0.741,1.346,0.851,0.543,0.073,0.147,Southeastern Asia
2020,Bhutan,5.082,0.813,1.321,0.604,0.457,0.167,0.37,Southern Asia
2020,Cameroon,5.044,0.549,0.91,0.331,0.381,0.037,0.187,Sub-Saharan Africa
2020,Bulgaria,5.011,1.092,1.513,0.815,0.311,0.004,0.081,Central and Eastern Europe
2020,Ghana,4.996,0.611,0.868,0.486,0.381,0.04,0.245,Sub-Saharan Africa
2020,Ivory Coast,4.944,0.569,0.808,0.232,0.352,0.09,0.154,Sub-Saharan Africa
2020,Nepal,4.913,0.446,1.226,0.677,0.439,0.089,0.285,Southern Asia
2020,Jordan,4.906,0.837,1.225,0.815,0.383,0.13,0.11,Middle East and Northern Africa
2020,Benin,4.883,0.393,0.437,0.397,0.349,0.082,0.175,Sub-Saharan Africa
2020,Congo (Brazzaville),4.812,0.673,0.799,0.508,0.372,0.093,0.105,Sub-Saharan Africa
2020,Gabon,4.799,1.057,1.183,0.571,0.295,0.055,0.043,Sub-Saharan Africa
2020,Laos,4.796,0.764,1.03,0.551,0.547,0.164,0.266,Southeastern Asia
2020,South Africa,4.722,0.96,1.351,0.469,0.389,0.055,0.13,Sub-Saharan Africa
2020,Albania,4.719,0.947,0.848,0.874,0.383,0.027,0.178,Central and Eastern Europe
2020,Venezuela,4.707,0.96,1.427,0.805,0.154,0.047,0.064,Latin America and Caribbean
2020,Cambodia,4.7,0.574,1.122,0.637,0.609,0.062,0.232,Southeastern Asia
2020,Palestinian Territories,4.696,0.657,1.247,0.672,0.225,0.066,0.103,Middle East and Northern Africa
2020,Senegal,4.681,0.45,1.134,0.571,0.292,0.072,0.153,Sub-Saharan Africa
2020,Somalia,4.668,0,0.698,0.268,0.559,0.27,0.243,Sub-Saharan Africa
2020,Namibia,4.639,0.879,1.313,0.477,0.401,0.056,0.07,Sub-Saharan Africa
2020,Niger,4.628,0.138,0.774,0.366,0.318,0.102,0.188,Sub-Saharan Africa
2020,Burkina Faso,4.587,0.331,1.056,0.38,0.255,0.113,0.177,Sub-Saharan Africa
2020,Armenia,4.559,0.85,1.055,0.815,0.283,0.064,0.095,Central and Eastern Europe
2020,Iran,4.548,1.1,0.842,0.785,0.305,0.125,0.27,Middle East and Northern Africa
2020,Guinea,4.534,0.38,0.829,0.375,0.332,0.086,0.207,Sub-Saharan Africa
2020,Georgia,4.519,0.886,0.666,0.752,0.346,0.164,0.043,Central and Eastern Europe
2020,Gambia,4.516,0.308,0.939,0.428,0.382,0.167,0.269,NA
2020,Kenya,4.509,0.512,0.983,0.581,0.431,0.053,0.372,Sub-Saharan Africa
2020,Mauritania,4.49,0.57,1.167,0.489,0.066,0.088,0.106,Sub-Saharan Africa
2020,Mozambique,4.466,0.204,0.986,0.39,0.494,0.138,0.197,Sub-Saharan Africa
2020,Tunisia,4.461,0.921,1,0.815,0.167,0.055,0.059,Middle East and Northern Africa
2020,Bangladesh,4.456,0.562,0.928,0.723,0.527,0.143,0.166,Southern Asia
2020,Iraq,4.437,1.043,0.98,0.574,0.241,0.089,0.148,Middle East and Northern Africa
2020,Congo (Kinshasa),4.418,0.094,1.125,0.357,0.269,0.053,0.212,Sub-Saharan Africa
2020,Mali,4.39,0.385,1.105,0.308,0.327,0.052,0.153,Sub-Saharan Africa
2020,Sierra Leone,4.374,0.268,0.841,0.242,0.309,0.045,0.252,Sub-Saharan Africa
2020,Sri Lanka,4.366,0.949,1.265,0.831,0.47,0.047,0.244,Southern Asia
2020,Myanmar,4.36,0.71,1.181,0.555,0.525,0.172,0.566,Southeastern Asia
2020,Chad,4.35,0.35,0.766,0.192,0.174,0.078,0.198,Sub-Saharan Africa
2020,Ukraine,4.332,0.82,1.39,0.739,0.178,0.01,0.187,Central and Eastern Europe
2020,Ethiopia,4.286,0.336,1.033,0.532,0.344,0.1,0.209,Sub-Saharan Africa
2020,Swaziland,4.212,0.811,1.149,0,0.313,0.135,0.074,Sub-Saharan Africa
2020,Uganda,4.189,0.332,1.069,0.443,0.356,0.06,0.252,Sub-Saharan Africa
2020,Egypt,4.166,0.913,1.039,0.644,0.241,0.067,0.076,Middle East and Northern Africa
2020,Zambia,4.107,0.578,1.058,0.426,0.431,0.087,0.247,Sub-Saharan Africa
2020,Togo,4.085,0.275,0.572,0.41,0.293,0.085,0.177,Sub-Saharan Africa
2020,India,4.015,0.755,0.765,0.588,0.498,0.085,0.2,Southern Asia
2020,Liberia,3.975,0.073,0.922,0.443,0.37,0.033,0.233,Sub-Saharan Africa
2020,Comoros,3.973,0.274,0.757,0.505,0.142,0.078,0.275,Sub-Saharan Africa
2020,Madagascar,3.933,0.274,0.916,0.555,0.148,0.041,0.169,Sub-Saharan Africa
2020,Lesotho,3.802,0.489,1.169,0.168,0.359,0.093,0.107,Sub-Saharan Africa
2020,Burundi,3.775,0.046,0.447,0.38,0.22,0.18,0.176,Sub-Saharan Africa
2020,Zimbabwe,3.663,0.366,1.114,0.433,0.361,0.089,0.151,Sub-Saharan Africa
2020,Haiti,3.597,0.323,0.688,0.449,0.026,0.11,0.419,Latin America and Caribbean
2020,Botswana,3.488,1.041,1.145,0.538,0.455,0.1,0.025,Sub-Saharan Africa
2020,Syria,3.462,0.619,0.378,0.44,0.013,0.141,0.331,Middle East and Northern Africa
2020,Malawi,3.41,0.191,0.56,0.495,0.443,0.089,0.218,Sub-Saharan Africa
2020,Yemen,3.38,0.287,1.163,0.463,0.143,0.077,0.108,Middle East and Northern Africa
2020,Rwanda,3.334,0.359,0.711,0.614,0.555,0.411,0.217,Sub-Saharan Africa
2020,Tanzania,3.231,0.476,0.885,0.499,0.417,0.147,0.276,Sub-Saharan Africa
2020,Afghanistan,3.203,0.35,0.517,0.361,0,0.025,0.158,Southern Asia
2020,Central African Republic,3.083,0.026,0,0.105,0.225,0.035,0.235,Sub-Saharan Africa
2020,South Sudan,2.853,0.306,0.575,0.295,0.01,0.091,0.202,Sub-Saharan Africa
2021,Norway,7.537000179,1.616463184,1.53352356,0.796666503,0.635422587,0.315963835,0.362012237,Western Europe
2021,Denmark,7.521999836,1.482383013,1.551121593,0.792565525,0.626006722,0.400770068,0.355280489,Western Europe
2021,Iceland,7.504000187,1.48063302,1.610574007,0.833552122,0.627162635,0.153526559,0.475540221,Western Europe
2021,Switzerland,7.493999958,1.564979553,1.516911745,0.858131289,0.620070577,0.367007285,0.290549278,Western Europe
2021,Finland,7.468999863,1.443571925,1.540246725,0.80915767,0.617950857,0.382611543,0.245482773,Western Europe
2021,Netherlands,7.376999855,1.503944635,1.428939223,0.810696125,0.585384488,0.282661825,0.47048983,Western Europe
2021,Canada,7.315999985,1.479204416,1.481348991,0.834557652,0.611100912,0.287371516,0.435539722,North America
2021,New Zealand,7.31400013,1.405706048,1.548195124,0.816759706,0.61406213,0.382816702,0.500005126,Australia and New Zealand
2021,Sweden,7.28399992,1.494387269,1.478162169,0.830875158,0.612924099,0.384398729,0.385399252,Western Europe
2021,Australia,7.28399992,1.484414935,1.510041952,0.843886793,0.601607382,0.30118373,0.47769925,Australia and New Zealand
2021,Israel,7.212999821,1.375382423,1.376289964,0.838404,0.405988604,0.0852421,0.330082655,Middle East and Northern Africa
2021,Costa Rica,7.078999996,1.109706283,1.416403651,0.759509265,0.58013165,0.100106589,0.214613229,Latin America and Caribbean
2021,Austria,7.006000042,1.487097263,1.459944963,0.815328419,0.56776619,0.221060365,0.316472322,Western Europe
2021,United States,6.993000031,1.546259284,1.419920564,0.774286628,0.505740523,0.135638788,0.392578781,North America
2021,Ireland,6.977000237,1.535706639,1.5582311150000001,0.809782624,0.573110342,0.298388153,0.427858323,Western Europe
2021,Germany,6.951000214,1.487923384,1.472520351,0.798950732,0.562511384,0.276731938,0.33626917,Western Europe
2021,Belgium,6.890999794,1.463780761,1.462312698,0.818091869,0.539770722,0.251343131,0.231503338,Western Europe
2021,Luxembourg,6.862999916,1.741943598,1.4575836659999999,0.845089495,0.596627891,0.318834424,0.283180982,Western Europe
2021,United Kingdom,6.714000225,1.44163394,1.49646008,0.805335939,0.508190036,0.265428066,0.492774159,Western Europe
2021,Chile,6.65199995,1.25278461,1.284024954,0.819479704,0.376895279,0.082287982,0.326662421,Latin America and Caribbean
2021,United Arab Emirates,6.647999763,1.626343369,1.266410232,0.726798236,0.60834527,0.324489564,0.360941947,Middle East and Northern Africa
2021,Brazil,6.635000229,1.10735321,1.431306005,0.616552353,0.437453747,0.111092761,0.162349895,Latin America and Caribbean
2021,Czech Republic,6.609000206,1.352682352,1.433885217,0.754444003,0.490946174,0.036872927,0.088106759,Central and Eastern Europe
2021,Argentina,6.598999977,1.185295463,1.440451145,0.695137084,0.494519204,0.059739888,0.109457061,Latin America and Caribbean
2021,Mexico,6.578000069,1.153183818,1.21086216,0.709978998,0.412730008,0.132774115,0.120990433,Latin America and Caribbean
2021,Singapore,6.572000027,1.69227767,1.353814363,0.949492395,0.549840569,0.464307785,0.345965981,Southeastern Asia
2021,Malta,6.52699995,1.343279839,1.488411665,0.821944237,0.588767052,0.153066069,0.574730575,Western Europe
2021,Uruguay,6.453999996,1.217559695,1.412227869,0.719216824,0.579392254,0.178061873,0.175096929,Latin America and Caribbean
2021,Guatemala,6.453999996,0.872001946,1.255585194,0.54023999,0.531310618,0.077223279,0.283488393,Latin America and Caribbean
2021,Panama,6.452000141,1.233748436,1.373192549,0.706156135,0.550026834,0.070983924,0.210556939,Latin America and Caribbean
2021,France,6.441999912,1.430923462,1.387776852,0.844465852,0.470222116,0.172502428,0.129762307,Western Europe
2021,Thailand,6.423999786,1.127868772,1.425792456,0.647239029,0.580200732,0.031612735,0.57212311,Southeastern Asia
2021,Taiwan Province of China,6.421999931,1.433626533,1.384565353,0.793984234,0.361466587,0.063829236,0.258360475,NA
2021,Spain,6.402999878,1.384397864,1.532090902,0.8889606,0.40878123,0.070914097,0.190133572,Western Europe
2021,Qatar,6.375,1.870765686,1.27429688,0.710098088,0.604130983,0.439299256,0.33047387,Middle East and Northern Africa
2021,Colombia,6.356999874,1.070622325,1.402182937,0.595027924,0.477487415,0.046668742,0.149014473,Latin America and Caribbean
2021,Saudi Arabia,6.343999863,1.530623555,1.286677599,0.59014833,0.449750572,0.273432255,0.147616014,Middle East and Northern Africa
2021,Trinidad and Tobago,6.168000221,1.361355901,1.380228519,0.519983292,0.518630743,0.008964816,0.325296462,Latin America and Caribbean
2021,Kuwait,6.105000019,1.632952452,1.259698749,0.632105708,0.496337593,0.21515955,0.228289798,Middle East and Northern Africa
2021,Slovakia,6.09800005,1.325393558,1.505059242,0.712732911,0.295817465,0.024210852,0.136544481,Central and Eastern Europe
2021,Bahrain,6.086999893,1.488412261,1.323110461,0.653133035,0.536746919,0.25704217,0.172668487,Middle East and Northern Africa
2021,Malaysia,6.084000111,1.29121542,1.284646034,0.618784428,0.402264982,0.065600708,0.41660893,Southeastern Asia
2021,Nicaragua,6.071000099,0.737299204,1.28721571,0.653095961,0.447551847,0.130687982,0.301674217,Latin America and Caribbean
2021,Ecuador,6.007999897,1.0008203980000001,1.286168814,0.685636222,0.455198199,0.140134647,0.150112465,Latin America and Caribbean
2021,El Salvador,6.002999783,0.909784496,1.182125092,0.596018553,0.43245253,0.08998096,0.078257985,Latin America and Caribbean
2021,Poland,5.97300005,1.291787863,1.44571197,0.699475348,0.520342112,0.059307806,0.158465967,Central and Eastern Europe
2021,Uzbekistan,5.971000195,0.786441088,1.54896915,0.498272628,0.658248663,0.246528223,0.415983647,Central and Eastern Europe
2021,Italy,5.964000225,1.395066619,1.444923282,0.853144348,0.256450713,0.028028091,0.172789648,Western Europe
2021,Russia,5.962999821,1.281778097,1.469282389,0.547349334,0.373783112,0.032962881,0.052263822,Central and Eastern Europe
2021,Belize,5.955999851,0.907975316,1.081417799,0.450191766,0.547509372,0.096581072,0.240015641,Latin America and Caribbean
2021,Japan,5.920000076,1.416915178,1.436337829,0.913475871,0.505625546,0.163760737,0.120572768,Eastern Asia
2021,Lithuania,5.90199995,1.314582348,1.473516107,0.62894994,0.234231785,0.011865643,0.010164657,Central and Eastern Europe
2021,Algeria,5.872000217,1.091864467,1.146217465,0.617584646,0.233335808,0.14609611,0.069436647,Middle East and Northern Africa
2021,Latvia,5.849999905,1.260748625,1.404714942,0.638566971,0.325707912,0.073842727,0.153074786,Central and Eastern Europe
2021,South Korea,5.837999821,1.401678443,1.128274441,0.900214076,0.257921666,0.063282669,0.206674367,Eastern Asia
2021,Moldova,5.837999821,0.72887063,1.251825571,0.589465201,0.240729049,0.010091286,0.208779126,Central and Eastern Europe
2021,Romania,5.824999809,1.217683911,1.15009129,0.685158312,0.457003742,0.004387901,0.133519918,Central and Eastern Europe
2021,Bolivia,5.822999954,0.833756566,1.227619052,0.47363025,0.558732927,0.060477726,0.225560725,Latin America and Caribbean
2021,Turkmenistan,5.822000027,1.130776763,1.493149161,0.43772608,0.418271929,0.25927034,0.249924988,Central and Eastern Europe
2021,Kazakhstan,5.818999767,1.28455627,1.384369016,0.606041551,0.437454283,0.119282886,0.201964423,Central and Eastern Europe
2021,North Cyprus,5.809999943,1.346911311,1.186303377,0.834647238,0.471203625,0.155353352,0.266845703,Western Europe
2021,Slovenia,5.757999897,1.341205955,1.452518821,0.790828228,0.572575808,0.045128979,0.242649093,Central and Eastern Europe
2021,Peru,5.715000153,1.035225272,1.218770385,0.630166113,0.450002879,0.047049087,0.126819715,Latin America and Caribbean
2021,Mauritius,5.629000187,1.189395547,1.20956099,0.638007462,0.491247326,0.042181555,0.360933751,Sub-Saharan Africa
2021,Cyprus,5.620999813,1.355938077,1.131363273,0.844714701,0.355111539,0.041237976,0.271254301,Western Europe
2021,Estonia,5.611000061,1.32087934,1.4766711,0.695168316,0.47913143,0.183248922,0.098890811,Central and Eastern Europe
2021,Belarus,5.568999767,1.15655756,1.444945216,0.637714267,0.295400262,0.156313822,0.155137509,Central and Eastern Europe
2021,Libya,5.525000095,1.101803064,1.35756433,0.52016902,0.46573323,0.09261021,0.152073666,Middle East and Northern Africa
2021,Turkey,5.5,1.198274374,1.337753177,0.637605608,0.3007406,0.09967158,0.046693042,Middle East and Northern Africa
2021,Paraguay,5.493000031,0.932537317,1.50728488,0.579250693,0.473507792,0.091065913,0.224150658,Latin America and Caribbean
2021,"Hong Kong S.A.R., China",5.472000122,1.551674843,1.262790918,0.943062425,0.490968645,0.293933749,0.374465793,NA
2021,Philippines,5.429999828,0.857699215,1.253917575,0.468009055,0.585214674,0.099331893,0.193513423,Southeastern Asia
2021,Serbia,5.394999981,1.069317579,1.258189797,0.650784671,0.208715528,0.040903781,0.220125884,Central and Eastern Europe
2021,Jordan,5.335999966,0.991012394,1.239088893,0.604590058,0.418421149,0.119803272,0.17217046,Middle East and Northern Africa
2021,Hungary,5.323999882,1.286011934,1.343133092,0.687763453,0.175863519,0.036636937,0.078401662,Central and Eastern Europe
2021,Jamaica,5.31099987,0.925579309,1.368218064,0.641022384,0.474307239,0.055267781,0.233818337,Latin America and Caribbean
2021,Croatia,5.293000221,1.222556233,0.967983007,0.701288521,0.255772293,0.04310311,0.24800297600000001,Central and Eastern Europe
2021,Kosovo,5.278999805,0.951484382,1.137853503,0.54145205,0.260287941,0.057471618,0.319931448,Central and Eastern Europe
2021,China,5.272999763,1.081165791,1.160837412,0.741415501,0.472787708,0.022794275,0.028806841,Eastern Asia
2021,Pakistan,5.269000053,0.726883531,0.67269069,0.402047783,0.235215262,0.124348067,0.315446019,Southern Asia
2021,Indonesia,5.262000084,0.99553859200000006,1.274444699,0.492345721,0.443323463,0.015317135,0.611704588,Southeastern Asia
2021,Venezuela,5.25,1.128431201,1.431337595,0.617144227,0.153997123,0.064491123,0.06501963,Latin America and Caribbean
2021,Montenegro,5.236999989,1.121129036,1.238376498,0.667464674,0.194989055,0.088174194,0.197911024,Central and Eastern Europe
2021,Morocco,5.235000134,0.878114581,0.774864435,0.597710669,0.408158332,0.087763183,0.032209955,Middle East and Northern Africa
2021,Azerbaijan,5.234000206,1.153601766,1.152400255,0.540775776,0.398155838,0.180987507,0.04526934,Central and Eastern Europe
2021,Dominican Republic,5.230000019,1.079373837,1.402416706,0.574873745,0.552589834,0.113945253,0.18696785,Latin America and Caribbean
2021,Greece,5.227000237,1.289487481,1.239414573,0.810198903,0.095731251,0.043289777,0,Western Europe
2021,Lebanon,5.224999905,1.074987531,1.129624248,0.735081077,0.288515985,0.03751383,0.264450759,Middle East and Northern Africa
2021,Portugal,5.195000172,1.315175295,1.367043018,0.795843542,0.4984653,0.015869452,0.095102713,Western Europe
2021,Bosnia and Herzegovina,5.18200016,0.982409418,1.069335938,0.705186307,0.204403177,0,0.328867495,Central and Eastern Europe
2021,Honduras,5.181000233,0.730573118,1.143944979,0.58256948,0.34807986,0.073345453,0.236188874,Latin America and Caribbean
2021,Macedonia,5.175000191,1.064577937,1.207893014,0.644948184,0.325905979,0.060277794,0.253760964,Central and Eastern Europe
2021,Somalia,5.151000023,0.022643184,0.721151352,0.113989137,0.602126956,0.282410324,0.291631311,Sub-Saharan Africa
2021,Vietnam,5.073999882,0.788547575,1.277491331,0.652168989,0.571055591,0.087633237,0.234968051,Southeastern Asia
